ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;;;;Weight;Quantity;;;;;;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out_of_stock;Advanced stock management;ID / Name of shop\'c2\'a0\;;;Car type casque;Car couleur;Car Ecran;Car public;Car Coque;Car Etancheite;Car Goretex;Att Taille;Att Couleur;Car HighTech (ou sous cat)
11030;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XT1200Z Super Tenere.(10-).;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11031;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Yamaha XT1200Z Super Tenere (14-).;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11032;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW F 800 GS / F 650 GS.;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11033;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R 1150 GS / Adventure;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11034;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW F 800 GS (12-).;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11035;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R 1200 GS (13-).;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11036;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R 1200 GS LC Adventure (14-).;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11037;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Versys;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11038;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Versys;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11039;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Kawasaki Versys 1000 (12-).;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11040;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Triumph Tiger 1050i. (06-).;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11041;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Triumph Tiger 800XC (11-).;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11042;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Triumph Tiger 1200 Explorer (12-).;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11043;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Triumph Tiger 1050 Sport (13-).;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11044;;Support pour feux additionnels HAWK;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Ducati Multistrada 1200 / S (10-).;<b>Support des feux HAWK SW-MOTECH</b><ul>Spécialement conçu pour les feux HAWK<br><li>Pour les feux antibrouillard HAWK: <a href=http://sw-bc.com/en/4052572010976.htm><u><b>NSW.00.004.10100/B</u></a> / <a href=http://sw-bc.com/en/4052572010983.htm><u>NSW.00.004.10100/S</b></u></a><br> <li>Feux Offroad : <a href=http://sw-bc.com/en/4052572010990.htm><u><b>NSW.00.004.10200/B</u></a> / <a href=http://sw-bc.com/en/4052572011003.htm><u>NSW.00.004.10200/S</b></u></a></li><li>à fixer sur les points de fixation de votre moto</li><li>Couleur: Noir anodisé</li></ul><b>Inclus:</b><!--BL--><ul><li>2 supports</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11045;;Système antivol QUICK-LOCK;;;;;;;;;;;;;;;;;;;;;;;;;;;2 serrures jumelle avec clés;Paires de serrures Quick-Locks pour remplacer les originelles de vos valises. Avec deux jeux de clés.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11046;;Kit de bouchon de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R 1200 GS / R / ST / GS Adventure.;<b>Kit de protection de bras oscillant</b><br> <br> Pour combler le trou sur le bras oscillant.<br> En plus de protéger votre moto il améliore le look.<br> <br> <b>Inclus:</b> <!--BL--><ul> <li>2 protections<br> </li> <li>Matériel de montage<br> </li> <li>Notice de montage<br> </li> </ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11047;;Kit de bouchon de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R 1200 GS LC / Adventure / R 1200 RT.;<b>Kit de protection de bras oscillant</b><br> <br> Pour combler le trou sur le bras oscillant.<br> En plus de protéger votre moto il améliore le look.<br> <br> <b>Inclus:</b> <!--BL--><ul> <li>2 protections<br> </li> <li>Matériel de montage<br> </li> <li>Notice de montage<br> </li> </ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11048;;Kit de bouchon de cadre;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. BMW R nineT (14-).;<b>Kit de protection de bras oscillant</b><br> <br> Pour combler le trou sur le bras oscillant.<br> En plus de protéger votre moto il améliore le look.<br> <br> <b>Inclus:</b> <!--BL--><ul> <li>2 protections<br> </li> <li>Matériel de montage<br> </li> <li>Notice de montage<br> </li> </ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11049;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Honda CB 600 F (98-06) CB 600 S (99-06);<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>Noir anodisé</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 22 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>A cause des tolérance de fabrication de votre moto, une petite modification de la protection de radiateur peut être nécessaire</li><li>Incompatible avec la California</li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11050;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. HONDA XL 650 V Transalp (00 - 06).;<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>Noir anodisé</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 22 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>A cause des tolérance de fabrication de votre moto, une petite modification de la protection de radiateur peut être nécessaire</li><li>Incompatible avec la California</li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11051;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. HONDA XL 600 V Transalp (87-99).;<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>Noir anodisé</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 22 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>A cause des tolérance de fabrication de votre moto, une petite modification de la protection de radiateur peut être nécessaire</li><li>Incompatible avec la California</li></ul><!--EB--> ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11052;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. HONDA XRV 750 Africa Twin (90-03);<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>Noir anodisé</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 22 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>A cause des tolérance de fabrication de votre moto, une petite modification de la protection de radiateur peut être nécessaire</li><li>Incompatible avec la California</li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11053;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Blanc. HONDA XRV 750 Africa Twin (90-03);<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>traitement de surface blanc</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 22 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11054;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. HONDA CBF 1000 F (09-11).;<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>Noir anodisé</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 27 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11055;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. HONDA CB 900 Hornet (02-05);<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>Noir anodisé</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 22 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>A cause des tolérance de fabrication de votre moto, une petite modification de la protection de radiateur peut être nécessaire</li><li>Incompatible avec la California</li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11056;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. Honda NC 700 S / X (11-), NC 750 SD (14-).;<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>Noir anodisé</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 27 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11057;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. HONDA CBF 1000 (06-09);<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>Noir anodisé</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 22 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>A cause des tolérance de fabrication de votre moto, une petite modification de la protection de radiateur peut être nécessaire</li><li>Incompatible avec la California</li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11058;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. HONDA XL 1000 V (03 sans ABS).;<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>Noir anodisé</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 22 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>A cause des tolérance de fabrication de votre moto, une petite modification de la protection de radiateur peut être nécessaire</li><li>Incompatible avec la California</li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11059;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. HONDA CB 1300 (03-09) CB 1300 S (05-);<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>Noir anodisé</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 22 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL--><b>Caractéristiques:</b><!--BB--><ul><li>A cause des tolérance de fabrication de votre moto, une petite modification de la protection de radiateur peut être nécessaire</li><li>Incompatible avec la California</li></ul><!--EB-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
11060;;Barre de protection;;;;;;;;;;;;;;;;;;;;;;;;;;;Noir. HONDA CBF 500 (04-06);<b>Crashbar SW-MOTECH</b><ul><li>Protection efficace de votre moto</li><li>Fixation solide sur le cadre</li><li>Noir anodisé</li><li>Parfaitement adapté au design de votre moto</li><li>Diamètre 27 mm</li></ul><b>Inclus:</b><!--BL--><ul><li>2 Crashbar</li><li>Matériel de montage</li><li>Notice de montage</li></ul><!--EL-->;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
